"TIME","GEO","NA_ITEM","AGGREG","Value","Flag and Footnotes"
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","57",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","76",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","79",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","71",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","52",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","52",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","74",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","77",""
"2011","Latvia","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","68",""
"2011","Luxembourg","Purchasing power parities (EU28=1)","Gross Domestic Product","1.19999",""
"2011","Luxembourg","Purchasing power parities (EU28=1)","Actual individual consumption","1.36060",""
"2011","Luxembourg","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.17529",""
"2011","Luxembourg","Purchasing power parities (EU28=1)","Food","1.19940",""
"2011","Luxembourg","Purchasing power parities (EU28=1)","Bread and cereals","1.16451",""
"2011","Luxembourg","Purchasing power parities (EU27=1)","Gross Domestic Product","1.19797",""
"2011","Luxembourg","Purchasing power parities (EU27=1)","Actual individual consumption","1.35844",""
"2011","Luxembourg","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.17473",""
"2011","Luxembourg","Purchasing power parities (EU27=1)","Food","1.19869",""
"2011","Luxembourg","Purchasing power parities (EU27=1)","Bread and cereals","1.16419",""
"2011","Luxembourg","Purchasing power parities (EU15=1)","Gross Domestic Product","1.13026",""
"2011","Luxembourg","Purchasing power parities (EU15=1)","Actual individual consumption","1.27394",""
"2011","Luxembourg","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","1.10933",""
"2011","Luxembourg","Purchasing power parities (EU15=1)","Food","1.12671",""
"2011","Luxembourg","Purchasing power parities (EU15=1)","Bread and cereals","1.10068",""
"2011","Luxembourg","Price level indices (EU28=100)","Gross Domestic Product","120.0",""
"2011","Luxembourg","Price level indices (EU28=100)","Actual individual consumption","136.1",""
"2011","Luxembourg","Price level indices (EU28=100)","Food and non-alcoholic beverages","117.5",""
"2011","Luxembourg","Price level indices (EU28=100)","Food","119.9",""
"2011","Luxembourg","Price level indices (EU28=100)","Bread and cereals","116.5",""
"2011","Luxembourg","Price level indices (EU27=100)","Gross Domestic Product","119.8",""
"2011","Luxembourg","Price level indices (EU27=100)","Actual individual consumption","135.8",""
"2011","Luxembourg","Price level indices (EU27=100)","Food and non-alcoholic beverages","117.5",""
"2011","Luxembourg","Price level indices (EU27=100)","Food","119.9",""
"2011","Luxembourg","Price level indices (EU27=100)","Bread and cereals","116.4",""
"2011","Luxembourg","Price level indices (EU15=100)","Gross Domestic Product","113.0",""
"2011","Luxembourg","Price level indices (EU15=100)","Actual individual consumption","127.4",""
"2011","Luxembourg","Price level indices (EU15=100)","Food and non-alcoholic beverages","110.9",""
"2011","Luxembourg","Price level indices (EU15=100)","Food","112.7",""
"2011","Luxembourg","Price level indices (EU15=100)","Bread and cereals","110.1",""
"2011","Luxembourg","Nominal expenditure in national currency","Gross Domestic Product","43,165",""
"2011","Luxembourg","Nominal expenditure in national currency","Actual individual consumption","17,838",""
"2011","Luxembourg","Nominal expenditure in national currency","Food and non-alcoholic beverages","1,482",""
"2011","Luxembourg","Nominal expenditure in national currency","Food","1,297",""
"2011","Luxembourg","Nominal expenditure in national currency","Bread and cereals","281",""
"2011","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2011","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","41.3",""
"2011","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","3.4",""
"2011","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Food","3.0",""
"2011","Luxembourg","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.7",""
"2011","Luxembourg","Nominal expenditure (in euro)","Gross Domestic Product","43,165",""
"2011","Luxembourg","Nominal expenditure (in euro)","Actual individual consumption","17,838",""
"2011","Luxembourg","Nominal expenditure (in euro)","Food and non-alcoholic beverages","1,482",""
"2011","Luxembourg","Nominal expenditure (in euro)","Food","1,297",""
"2011","Luxembourg","Nominal expenditure (in euro)","Bread and cereals","281",""
"2011","Luxembourg","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","83,100",""
"2011","Luxembourg","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","34,342",""
"2011","Luxembourg","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","2,854",""
"2011","Luxembourg","Nominal expenditure per inhabitant (in euro)","Food","2,497",""
"2011","Luxembourg","Nominal expenditure per inhabitant (in euro)","Bread and cereals","541",""
"2011","Luxembourg","Real expenditure (in PPS_EU28)","Gross Domestic Product","35,971",""
"2011","Luxembourg","Real expenditure (in PPS_EU28)","Actual individual consumption","13,111",""
"2011","Luxembourg","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","1,261",""
"2011","Luxembourg","Real expenditure (in PPS_EU28)","Food","1,081",""
"2011","Luxembourg","Real expenditure (in PPS_EU28)","Bread and cereals","241",""
"2011","Luxembourg","Real expenditure (in PPS_EU27)","Gross Domestic Product","36,032",""
"2011","Luxembourg","Real expenditure (in PPS_EU27)","Actual individual consumption","13,132",""
"2011","Luxembourg","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","1,262",""
"2011","Luxembourg","Real expenditure (in PPS_EU27)","Food","1,082",""
"2011","Luxembourg","Real expenditure (in PPS_EU27)","Bread and cereals","242",""
"2011","Luxembourg","Real expenditure (in PPS_EU15)","Gross Domestic Product","38,190",""
"2011","Luxembourg","Real expenditure (in PPS_EU15)","Actual individual consumption","14,003",""
"2011","Luxembourg","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","1,336",""
"2011","Luxembourg","Real expenditure (in PPS_EU15)","Food","1,151",""
"2011","Luxembourg","Real expenditure (in PPS_EU15)","Bread and cereals","255",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","69,300",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","25,200",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","2,400",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU28)","Food","2,100",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU28)","Bread and cereals","500",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","69,400",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","25,300",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","2,400",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU27)","Food","2,100",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU27)","Bread and cereals","500",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","73,500",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","27,000",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,600",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU15)","Food","2,200",""
"2011","Luxembourg","Real expenditure per capita (in PPS_EU15)","Bread and cereals","500",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","265",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","138",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","136",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","128",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","156",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","264",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","137",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","136",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","128",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","156",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","242",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","126",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","131",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","125",""
"2011","Luxembourg","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","147",""
"2011","Slovenia","Purchasing power parities (EU28=1)","Gross Domestic Product","0.827264",""
"2011","Slovenia","Purchasing power parities (EU28=1)","Actual individual consumption","0.837287",""
"2011","Slovenia","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","0.967626",""
"2011","Slovenia","Purchasing power parities (EU28=1)","Food","0.973930",""
"2011","Slovenia","Purchasing power parities (EU28=1)","Bread and cereals","1.02462",""
"2011","Slovenia","Purchasing power parities (EU27=1)","Gross Domestic Product","0.825871",""
"2011","Slovenia","Purchasing power parities (EU27=1)","Actual individual consumption","0.835958",""
"2011","Slovenia","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","0.967168",""
"2011","Slovenia","Purchasing power parities (EU27=1)","Food","0.973353",""
"2011","Slovenia","Purchasing power parities (EU27=1)","Bread and cereals","1.02434",""
"2011","Slovenia","Purchasing power parities (EU15=1)","Gross Domestic Product","0.779196",""
"2011","Slovenia","Purchasing power parities (EU15=1)","Actual individual consumption","0.783958",""
"2011","Slovenia","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","0.913319",""
"2011","Slovenia","Purchasing power parities (EU15=1)","Food","0.914902",""
"2011","Slovenia","Purchasing power parities (EU15=1)","Bread and cereals","0.968459",""
"2011","Slovenia","Price level indices (EU28=100)","Gross Domestic Product","82.7",""
"2011","Slovenia","Price level indices (EU28=100)","Actual individual consumption","83.7",""
"2011","Slovenia","Price level indices (EU28=100)","Food and non-alcoholic beverages","96.8",""
"2011","Slovenia","Price level indices (EU28=100)","Food","97.4",""
"2011","Slovenia","Price level indices (EU28=100)","Bread and cereals","102.5",""
"2011","Slovenia","Price level indices (EU27=100)","Gross Domestic Product","82.6",""
"2011","Slovenia","Price level indices (EU27=100)","Actual individual consumption","83.6",""
"2011","Slovenia","Price level indices (EU27=100)","Food and non-alcoholic beverages","96.7",""
"2011","Slovenia","Price level indices (EU27=100)","Food","97.3",""
"2011","Slovenia","Price level indices (EU27=100)","Bread and cereals","102.4",""
"2011","Slovenia","Price level indices (EU15=100)","Gross Domestic Product","77.9",""
"2011","Slovenia","Price level indices (EU15=100)","Actual individual consumption","78.4",""
"2011","Slovenia","Price level indices (EU15=100)","Food and non-alcoholic beverages","91.3",""
"2011","Slovenia","Price level indices (EU15=100)","Food","91.5",""
"2011","Slovenia","Price level indices (EU15=100)","Bread and cereals","96.8",""
